Iteration,Visibility,Phase_Jitter,BitFlip,Noise,S_Value,is_Quantum_Advantage,is_Elite
99790,0.842318949,14.29553682,0.006235676,0.001159485,2.828426613,1,1
99791,0.840471125,14.25429361,0.006178197,0.001219602,2.828426557,1,1
99792,0.840223243,14.19529611,0.006033434,0.001299681,2.828427085,1,1
99793,0.839350286,14.18569616,0.005963431,0.001061257,2.828424999,1,1
99794,0.839059905,14.0874283,0.00608093,0.000754953,2.828426409,1,1
99795,0.839089735,14.12048241,0.006128453,0.001120769,2.828426239,1,1
99796,0.837838614,14.0072157,0.006267325,0.001078116,2.828426421,1,1
99797,0.83732523,14.02962243,0.006225514,0.001248891,2.828425676,1,1
99798,0.838672054,14.03484523,0.006044504,0.001296873,2.82842632,1,1
99799,0.838878359,13.98590236,0.006077875,0.000983271,2.828424753,1,1
99800,0.839240528,14.07118403,0.006188599,0.001156033,2.828425742,1,1
99801,0.838209847,14.02309148,0.005675139,0.001160994,2.828426841,1,1
99802,0.837321808,14.14356925,0.005445835,0.000835416,2.828427063,1,1
99803,0.835497049,14.11620222,0.005498921,0.00080073,2.828426494,1,1
99804,0.835724588,14.15772926,0.005315094,0.000957923,2.828426336,1,1
99805,0.83425362,14.17638792,0.004904522,0.000723123,2.828421118,1,1
99806,0.833057148,14.16469396,0.00499668,0.00062326,2.828418651,1,1
99807,0.833782759,14.16347501,0.004852501,0.000374968,2.828423499,1,1
99808,0.832995171,14.22293535,0.004892198,0.000845378,2.828426586,1,1
99809,0.833176136,14.31351691,0.004921698,0.000739842,2.828426563,1,1
99810,0.831996843,14.32024256,0.004807868,0.000962587,2.828424106,1,1
99811,0.831458913,14.22127821,0.004726253,0.00128498,2.828424067,1,1
99812,0.831170156,14.26204117,0.004744614,0.001222058,2.828426586,1,1
99813,0.830227857,14.27816893,0.004686571,0.000823677,2.828417977,1,1
99814,0.829666204,14.16995718,0.004395041,0.000670682,2.828426112,1,1
99815,0.827996142,14.12322614,0.004215413,0.000539389,2.828426713,1,1
99816,0.830742425,14.18836095,0.004114484,0.00067831,2.82841982,1,1
99817,0.831066303,14.26034248,0.004726803,0.000615888,2.828425647,1,1
99818,0.830674181,14.42076959,0.004844459,0.000715815,2.828425231,1,1
99819,0.827564621,14.48947524,0.004380655,0.00080003,2.828424569,1,1
99820,0.827050166,14.5021925,0.004138269,0.000823336,2.828420603,1,1
99821,0.974718253,7.269734723,0.027094058,0.001309319,2.828426967,1,1
99822,0.973963659,7.295940788,0.027193375,0.001525826,2.828426131,1,1
99823,0.835454683,30.09885684,0.022705309,0.048775051,2.828424486,1,1
99824,0.83528056,30.13578686,0.022639498,0.049046873,2.82842152,1,1
99825,0.973808123,7.458665925,0.010612218,0.000561646,2.828424726,1,1
99826,0.974200836,7.431053165,0.01077977,0.000382422,2.82842633,1,1
99827,0.973676107,7.384832066,0.010965369,0.000625831,2.828426983,1,1
99828,0.973653492,7.323546063,0.011199723,0.00075516,2.828426879,1,1
99829,0.972619348,7.292965668,0.011321729,0.000973569,2.828426375,1,1
99830,0.97272123,7.382742963,0.011330435,0.000853283,2.828426906,1,1
99831,0.974742482,7.386182161,0.011506322,0.000919274,2.828426541,1,1
99832,0.974060355,7.337392469,0.011600328,0.000854377,2.828426775,1,1
99833,0.974833372,7.339263534,0.011638362,0.001162427,2.828427035,1,1
99834,0.975911001,7.362676249,0.011556434,0.000980321,2.828425981,1,1
99835,0.97556359,7.392127208,0.011427255,0.000663221,2.828426479,1,1
99836,0.975402239,7.35610988,0.011458365,0.000572098,2.82842698,1,1
99837,0.975135753,7.414861171,0.01155251,0.000589929,2.828426953,1,1
99838,0.974086353,7.397277244,0.01174921,0.000885102,2.828426317,1,1
99839,0.972362646,7.41067111,0.012008456,0.000966641,2.828426571,1,1
99840,0.975028585,7.449050954,0.011879506,0.001239973,2.828427088,1,1
99841,0.975180447,7.467397813,0.012048751,0.000892071,2.828427002,1,1
99842,0.976122902,7.557128145,0.011879945,0.000935044,2.82842706,1,1
99843,0.976396439,7.526789761,0.012253313,0.000493472,2.828426937,1,1
99844,0.97707081,7.442202548,0.012199484,0.000852656,2.828427071,1,1
99845,0.976516246,7.461402281,0.012557518,0.000624281,2.828425646,1,1
99846,0.974232983,7.455908737,0.012458838,9.7435439413438e-05,2.828427039,1,1
99847,0.90683537,12.91750642,0.016437521,0.019272935,2.828426574,1,1
99848,0.903437286,12.94771248,0.015901475,0.018886659,2.828426796,1,1
99849,0.902749157,12.94471678,0.015439725,0.018697961,2.828423534,1,1
99850,0.901803187,13.00051349,0.014991611,0.01851126,2.828426286,1,1
99851,0.903119981,13.07700679,0.014885725,0.018288253,2.828426076,1,1
99852,0.981670455,24.34021366,0.014306357,0.0202854,2.828419999,1,1
99853,0.98290428,24.30255212,0.014409787,0.020300047,2.828424904,1,1
99854,0.981111789,24.3123871,0.01458734,0.020698936,2.828425679,1,1
99855,0.981312669,24.31581092,0.01469357,0.020817489,2.828426468,1,1
99856,0.983237677,24.37205863,0.014510055,0.020973422,2.8284251,1,1
99857,0.983873181,24.35528017,0.014972951,0.020888188,2.828425067,1,1
99858,0.984943439,24.27924663,0.015063395,0.020693953,2.828425878,1,1
99859,0.986412805,24.246525,0.015248527,0.020617756,2.828425607,1,1
99860,0.966002738,32.94686755,0.008503438,0.0082264,2.82842554,1,1
99861,0.967454116,32.89336459,0.008191815,0.008208541,2.828426747,1,1
99862,0.967406357,32.83507815,0.008207583,0.008116931,2.828426526,1,1
99863,0.967486579,32.89168965,0.008240702,0.007382452,2.828420165,1,1
99864,0.96715203,32.79624486,0.008089976,0.007630447,2.828423959,1,1
99865,0.995809136,29.11173778,0.022075313,0.030751748,2.828418546,1,1
99866,0.995294209,29.13299767,0.02180895,0.031006809,2.828420805,1,1
99867,0.996421085,29.28449833,0.021535738,0.031596456,2.828426664,1,1
99868,0.997681324,29.2384518,0.021332696,0.032067829,2.828426447,1,1
99869,0.997189085,29.2492069,0.021329439,0.032179066,2.828422152,1,1
99870,0.996951272,29.15726655,0.021466107,0.03224816,2.82841949,1,1
99871,0.996651489,29.12455583,0.021211131,0.032355441,2.828424073,1,1
99872,0.996589609,29.14614175,0.020958501,0.032285607,2.828426065,1,1
99873,0.993814341,29.17648086,0.020581962,0.032071496,2.828426824,1,1
99874,0.994982369,29.25060827,0.020704254,0.032234748,2.8284267,1,1
99875,0.993124031,29.2456371,0.020737336,0.032362553,2.828426687,1,1
99876,0.992505418,29.27754973,0.020748115,0.032233211,2.828423349,1,1
99877,0.9952805,29.3211324,0.021098316,0.032401693,2.828425604,1,1
99878,0.994218812,29.27985457,0.020852115,0.032185808,2.828426705,1,1
99879,0.994517981,29.2964242,0.020508702,0.032448529,2.828426051,1,1
99880,0.995372775,29.29570318,0.020932484,0.032271049,2.828426147,1,1
99881,0.994529198,29.29166149,0.021037418,0.031913221,2.828425649,1,1
99882,0.994289176,29.37848341,0.020544583,0.032122155,2.828426221,1,1
99883,0.992530895,29.38387799,0.020615171,0.031741598,2.828427016,1,1
99884,0.987240756,0.410943049,0.01072105,0.035378068,2.8284259,1,1
99885,0.98744838,0.45880648,0.010231966,0.035437274,2.828427115,1,1
99886,0.987465559,0.453476506,0.010109703,0.035720293,2.828424722,1,1
99887,0.985323046,0.452326545,0.009641089,0.036018405,2.828426602,1,1
99888,0.986405011,0.468905857,0.009160461,0.035732659,2.828426788,1,1
99889,0.986994001,0.443553683,0.009571917,0.035816068,2.828426634,1,1
99890,0.986380575,0.434196759,0.009761774,0.036039149,2.828426568,1,1
99891,0.986195676,0.436660022,0.010087675,0.036238801,2.828426585,1,1
99892,0.98613123,0.453387495,0.009929257,0.035966336,2.82842658,1,1
99893,0.985814328,0.436713471,0.010094464,0.036082229,2.82842671,1,1
99894,0.984393127,0.398621885,0.009991514,0.036269134,2.828425396,1,1
99895,0.983058637,0.384359051,0.01012803,0.036474713,2.828425999,1,1
99896,0.981800406,0.391846099,0.010181578,0.036491613,2.828424414,1,1
99897,0.983799839,0.420386095,0.01016935,0.03676612,2.828427061,1,1
99898,0.984884061,0.483583793,0.009944563,0.036654135,2.828427119,1,1
99899,0.984112029,0.485614668,0.009937375,0.036539767,2.82842659,1,1
99900,0.983323112,0.527611399,0.01017964,0.036856666,2.82842514,1,1
99901,0.982739124,0.583730819,0.010111708,0.037322675,2.828426911,1,1
99902,0.983132115,0.490633009,0.009637276,0.0372848,2.828426893,1,1
99903,0.982549861,0.575194939,0.009676693,0.037238796,2.828426567,1,1
99904,0.982165942,0.461495194,0.009525,0.037028024,2.828426752,1,1
99905,0.982662831,0.461778682,0.009144604,0.037239146,2.828427026,1,1
99906,0.989968403,19.97901079,0.002016777,0.001953205,2.828425735,1,1
99907,0.990563335,19.91244869,0.001905801,0.001662269,2.828424842,1,1
99908,0.991402241,19.87327921,0.001971389,0.001407122,2.828426725,1,1
99909,0.991581717,19.88695514,0.002209681,0.001674186,2.828426751,1,1
99910,0.990217232,19.86347711,0.002323779,0.001663045,2.828424708,1,1
99911,0.992219882,19.90089865,0.002185607,0.001730246,2.828426978,1,1
99912,0.848268977,22.58148624,0.00135282,0.024884667,2.828426606,1,1
99913,0.848272263,22.57463586,0.001501973,0.024985056,2.828426458,1,1
99914,0.849858133,22.49221641,0.001479986,0.024960164,2.828417731,1,1
99915,0.849142208,22.40568495,0.001180132,0.024603834,2.828421996,1,1
99916,0.848635927,22.45073656,0.00157319,0.024683282,2.828426411,1,1
99917,0.847475735,22.43758201,0.001567342,0.024683741,2.82842239,1,1
99918,0.847533533,22.41278914,0.001253809,0.024582533,2.828426037,1,1
99919,0.847790198,22.36453089,0.001531946,0.024652332,2.828426779,1,1
99920,0.848266599,22.31160333,0.00170692,0.024440703,2.828424887,1,1
99921,0.848725818,22.29461848,0.00196017,0.024262503,2.82842507,1,1
99922,0.848898026,22.2228492,0.002122188,0.024273453,2.828424899,1,1
99923,0.849146107,22.19381117,0.002176692,0.024280646,2.828426942,1,1
99924,0.845593593,22.18555845,0.001927749,0.024332318,2.828424874,1,1
99925,0.845646074,22.20645735,0.001939032,0.024289223,2.828423047,1,1
99926,0.845127697,22.14316649,0.001996208,0.024329176,2.828425867,1,1
99927,0.844736121,22.15115685,0.001524183,0.024365381,2.828420524,1,1
99928,0.8437229,22.08518401,0.001535762,0.024134407,2.828420754,1,1
99929,0.839747284,22.04306865,0.00132352,0.02391834,2.828426135,1,1
99930,0.837507111,22.029145,0.001508918,0.023654606,2.82842609,1,1
99931,0.837985655,22.10072118,0.002102353,0.023826894,2.828426453,1,1
99932,0.837912889,22.10241558,0.002095462,0.024316949,2.828426822,1,1
99933,0.858252717,20.00945632,0.016574641,0.030765295,2.828423645,1,1
99934,0.856458582,20.04996869,0.016868707,0.030278004,2.828425607,1,1
99935,0.856849856,20.02036098,0.016713584,0.030376064,2.828426251,1,1
99936,0.85659204,19.96254198,0.0163161,0.030305858,2.828424853,1,1
99937,0.855621549,19.83649263,0.016593044,0.030410054,2.828420622,1,1
99938,0.856048529,19.86895667,0.016943367,0.030368498,2.828426711,1,1
99939,0.855440964,19.84474347,0.017279037,0.030242532,2.828427052,1,1
99940,0.855758165,19.85659841,0.017543554,0.029869522,2.828426583,1,1
99941,0.854989035,19.8671819,0.01752327,0.029820376,2.828425037,1,1
99942,0.857497561,19.91057527,0.017681864,0.029756343,2.828422208,1,1
99943,0.76499628,22.50506531,0.001553933,0.028948224,2.828424643,1,1
99944,0.765625587,22.48025513,0.001263419,0.029079294,2.828426144,1,1
99945,0.762299238,22.49988028,0.000754939,0.029314347,2.828424615,1,1
99946,0.764849123,22.4998502,0.000881585,0.029422824,2.828426407,1,1
99947,0.988433622,8.335420007,0.008451071,0.014748339,2.828421183,1,1
99948,0.989395118,8.333681661,0.008511444,0.015154932,2.828426107,1,1
99949,0.98987862,8.329814151,0.008482549,0.015114024,2.828426892,1,1
99950,0.991018601,8.305054963,0.008594744,0.015224318,2.828426306,1,1
99951,0.991869804,8.364419343,0.008207845,0.015154322,2.828426825,1,1
99952,0.989095192,8.422772765,0.008574082,0.015010873,2.828426944,1,1
99953,0.989190485,8.509484061,0.008766665,0.015119426,2.828427097,1,1
99954,0.988458889,8.610930987,0.00942839,0.01483545,2.828424169,1,1
99955,0.987533308,8.647575716,0.009328154,0.014959992,2.828426491,1,1
99956,0.988907476,8.561568644,0.009281312,0.015193515,2.828426621,1,1
99957,0.988446118,8.622557388,0.008571916,0.014877173,2.828426788,1,1
99958,0.989157606,8.680710047,0.00865621,0.014431365,2.828426969,1,1
99959,0.988795868,8.640195036,0.008378329,0.014359301,2.82842675,1,1
99960,0.986732408,8.584950274,0.008518924,0.014433957,2.828426991,1,1
99961,0.988286436,8.650219501,0.009001521,0.014327577,2.828425711,1,1
99962,0.988748648,8.636758168,0.008975344,0.014074841,2.828426913,1,1
99963,0.985757443,8.582988781,0.009218862,0.014327467,2.828426747,1,1
99964,0.984117596,8.585876245,0.008961602,0.014288432,2.828426634,1,1
99965,0.984062554,8.621653597,0.009310988,0.014519046,2.828426768,1,1
99966,0.982329307,8.584501838,0.009506843,0.014520022,2.828426134,1,1
99967,0.983435205,8.543331891,0.009439775,0.014192092,2.8284271,1,1
99968,0.983709818,8.600421305,0.009461175,0.014066644,2.82842621,1,1
99969,0.983698695,8.600721911,0.009242642,0.014131821,2.828426115,1,1
99970,0.984454161,8.590724665,0.009910687,0.014017836,2.828426636,1,1
99971,0.983816665,8.604894268,0.009548463,0.01411089,2.828425532,1,1
99972,0.984332205,8.551184444,0.00917215,0.014187836,2.828426655,1,1
99973,0.979050635,8.489150761,0.009434886,0.014709098,2.828426246,1,1
99974,0.978094395,8.567597433,0.009732657,0.014544737,2.828426758,1,1
99975,0.978083478,8.601664306,0.010040765,0.014251335,2.82842623,1,1
99976,0.978283781,8.626952614,0.009974595,0.014210687,2.82842651,1,1
99977,0.980365774,8.600675744,0.010368463,0.014367859,2.828426352,1,1
99978,0.978747841,8.541453976,0.010695327,0.014118571,2.828427076,1,1
99979,0.977883793,8.541904117,0.010531155,0.013802046,2.828426775,1,1
99980,0.977896519,8.594143245,0.01033633,0.014241549,2.828426784,1,1
99981,0.978504427,8.615938624,0.010423391,0.014766471,2.828426682,1,1
99982,0.978825974,8.60713499,0.010758045,0.014505561,2.828424674,1,1
99983,0.980269856,8.576364949,0.010697901,0.01483436,2.828427113,1,1
99984,0.9794878,8.589857584,0.010622278,0.01517819,2.828426414,1,1
99985,0.978889798,8.518047043,0.010624661,0.01519768,2.828426755,1,1
99986,0.979511519,8.511539277,0.010936712,0.015091631,2.828427038,1,1
99987,0.978805991,8.449328293,0.011046984,0.014972999,2.828426529,1,1
99988,0.978137352,8.496116471,0.010890064,0.015221402,2.828426222,1,1
99989,0.977346638,8.604540424,0.011200199,0.014911812,2.828426141,1,1
99990,0.977257116,8.658253924,0.011341418,0.015113595,2.828426144,1,1
99991,0.978283556,8.612620987,0.011327687,0.015443952,2.828426762,1,1
99992,0.978284508,8.662991102,0.011738658,0.015460175,2.828426214,1,1
99993,0.97798038,8.592550624,0.011575458,0.01549132,2.828426291,1,1
99994,0.976123682,8.468123173,0.012035207,0.015348965,2.828424921,1,1
99995,0.974861164,8.389924845,0.012235492,0.015523452,2.828426526,1,1
99996,0.973242397,8.430032816,0.01239209,0.015373586,2.828426954,1,1
99997,0.972181418,8.379658123,0.012071469,0.015375598,2.828426398,1,1
99998,0.969321489,8.412041097,0.012256815,0.015215876,2.828425973,1,1
99999,0.969745372,8.348391921,0.01254277,0.014866989,2.82842705,1,1
100000,0.96910452,8.321344168,0.012430093,0.014877567,2.82842654,1,1
100001,0.967128934,8.323851512,0.012340093,0.015239235,2.82842591,1,1
100002,0.96674477,8.318504143,0.012533938,0.014994836,2.828425716,1,1
100003,0.968721412,8.339640771,0.012952235,0.014725814,2.828426188,1,1
100004,0.968924359,8.375574323,0.013357601,0.014939683,2.828427064,1,1
100005,0.966788188,8.3747597,0.013317925,0.014445063,2.828424032,1,1
100006,0.965916313,8.416320547,0.01302333,0.01441281,2.82842668,1,1
100007,0.966438434,8.430703376,0.012857966,0.014396329,2.828426684,1,1
100008,0.964810287,8.429620091,0.012742236,0.01431545,2.828426445,1,1
100009,0.964362373,8.464877557,0.012567559,0.014225679,2.828426559,1,1
100010,0.823126355,14.65047416,0.011056795,0.001150195,2.828426937,1,1
100011,0.822245609,14.66618135,0.010896017,0.000809884,2.828425008,1,1
100012,0.902981541,13.93542849,0.025150279,0.00131595,2.828424409,1,1
100013,0.90279275,13.9603337,0.024960325,0.001279151,2.828426691,1,1
100014,0.903163069,13.94462471,0.024847664,0.001237332,2.828424312,1,1
100015,0.903424869,13.89685814,0.025091246,0.001441993,2.828426678,1,1
100016,0.906169547,13.92991109,0.024501584,0.00166486,2.828420612,1,1
100017,0.907124427,13.88940326,0.024533434,0.001573785,2.828423853,1,1
100018,0.907083832,13.95264823,0.024422217,0.001363896,2.828425561,1,1
100019,0.90703368,13.91368137,0.024613016,0.001764053,2.82842709,1,1
100020,0.906930197,13.97671319,0.024455195,0.001972162,2.828426439,1,1
100021,0.9067969,13.94413966,0.024138602,0.002126952,2.828426743,1,1
100022,0.906571266,13.88943142,0.024082491,0.002084749,2.828424734,1,1
100023,0.905097181,13.78525255,0.023603491,0.00230217,2.828425126,1,1
100024,0.90677983,13.88713239,0.023501502,0.002006751,2.828424691,1,1
100025,0.909395553,13.76886671,0.023282324,0.002388009,2.828423878,1,1
100026,0.90695773,13.74167077,0.023258732,0.002680571,2.828426271,1,1
100027,0.905428455,13.72684016,0.022850102,0.002613729,2.82842658,1,1
100028,0.907416033,13.78443372,0.022824246,0.00274358,2.828425615,1,1
100029,0.909820258,13.77626816,0.022842408,0.002681774,2.828423455,1,1
100030,0.829780696,29.72797915,0.006423638,0.003773062,2.828425023,1,1
100031,0.827791603,29.75872347,0.00646906,0.00374977,2.828425932,1,1
100032,0.827077961,29.84180622,0.006512179,0.003558529,2.828425484,1,1
100033,0.825494426,29.77035319,0.00622443,0.003607115,2.828424045,1,1
100034,0.944968269,24.46405479,0.004287357,0.022724404,2.828420674,1,1
100035,0.946020989,24.49054657,0.003973503,0.022685649,2.828423482,1,1
100036,0.946425307,24.50973403,0.004232588,0.022870344,2.828423798,1,1
100037,0.946427565,24.55624464,0.004225239,0.022976331,2.828426955,1,1
100038,0.944936245,24.44947191,0.004183159,0.022857218,2.828425265,1,1
100039,0.944250854,24.4695508,0.003812895,0.022757993,2.828426875,1,1
100040,0.943346275,24.49202882,0.003622903,0.022888593,2.828424494,1,1
100041,0.942670087,24.50995115,0.00324138,0.022455759,2.828424087,1,1
100042,0.942890172,24.54997127,0.003367948,0.022847369,2.828425959,1,1
100043,0.941731521,24.61253163,0.003479569,0.023021407,2.828426068,1,1
100044,0.942584646,24.69893652,0.003365934,0.02331424,2.828427102,1,1
100045,0.941639596,24.77484706,0.003571075,0.023195607,2.828424349,1,1
100046,0.941347204,24.75397791,0.003583729,0.02323406,2.82842401,1,1
100047,0.941582118,24.73669975,0.003627342,0.02285935,2.828424379,1,1
100048,0.940184061,24.78596007,0.003566953,0.022834547,2.828425815,1,1
100049,0.939388654,24.72902114,0.003828614,0.022638427,2.8284233,1,1
100050,0.960409195,2.777054083,0.00184097,0.046516292,2.828424196,1,1
100051,0.960864543,2.765370688,0.001990809,0.04588,2.828427076,1,1
100052,0.960419069,2.873859177,0.002245681,0.045813849,2.828426806,1,1
100053,0.960622303,2.892927139,0.0024614,0.045943053,2.828426815,1,1
100054,0.960894307,2.843763744,0.00250218,0.046180139,2.828427075,1,1
100055,0.959116529,2.773904992,0.002635562,0.046130983,2.828426875,1,1
100056,0.958849008,2.747632601,0.002541331,0.046127133,2.828427094,1,1
100057,0.957610372,2.754404036,0.002433632,0.046489423,2.828426586,1,1
100058,0.956509449,2.867909593,0.002611275,0.046490881,2.828426924,1,1
100059,0.95615321,2.7617303,0.002409377,0.046371996,2.828425584,1,1
100060,0.955936038,2.769686807,0.002718604,0.046378177,2.828426946,1,1
100061,0.955973597,2.673693922,0.003132969,0.04649686,2.828426912,1,1
100062,0.956336143,2.730755398,0.003185239,0.046128822,2.828426843,1,1
100063,0.956422696,2.747701097,0.003527214,0.046281265,2.828427023,1,1
100064,0.955490579,2.766231785,0.003404743,0.04648961,2.828427054,1,1
100065,0.956032929,2.785501864,0.003471715,0.046927999,2.828426687,1,1
100066,0.956178367,2.884246569,0.003648232,0.04726116,2.828425954,1,1
100067,0.95580937,2.930235195,0.003127059,0.04736391,2.828427058,1,1
100068,0.957865491,2.886548646,0.003317287,0.046903129,2.828426033,1,1
100069,0.957374377,2.859854442,0.003832732,0.046714251,2.828426996,1,1
100070,0.956613233,2.826919201,0.003788672,0.046629902,2.828426439,1,1
100071,0.957692663,2.86228923,0.003937459,0.046641325,2.828427095,1,1
100072,0.959117426,2.942285331,0.003605649,0.046664623,2.828426881,1,1
100073,0.958962996,2.945955063,0.003542628,0.046750366,2.828426697,1,1
100074,0.958419821,2.894882762,0.003486519,0.046565375,2.828425923,1,1
100075,0.958485876,2.923444024,0.00321285,0.046845318,2.828426961,1,1
100076,0.958457151,2.925261724,0.003687919,0.046783542,2.82842705,1,1
100077,0.957997682,2.934907942,0.003336912,0.046784674,2.828426903,1,1
100078,0.959096235,2.83897215,0.003005346,0.046662444,2.828427114,1,1
100079,0.958313251,2.854463346,0.003126177,0.04669055,2.82842686,1,1
100080,0.960307483,2.761243132,0.003427478,0.04678072,2.828426773,1,1
100081,0.961323673,2.733955243,0.003604892,0.046850678,2.828425386,1,1
100082,0.959642038,2.800766919,0.003777086,0.046713869,2.828426955,1,1
100083,0.960113849,2.851550455,0.00342212,0.046632176,2.828427086,1,1
100084,0.960662103,2.822136189,0.003294785,0.047017051,2.828426161,1,1
100085,0.96234334,2.854512737,0.003711148,0.047091704,2.828427099,1,1
100086,0.962726862,2.822173708,0.003601094,0.046508547,2.828426531,1,1
100087,0.964742673,2.739644985,0.003701151,0.046530397,2.828427079,1,1
100088,0.965786013,2.661261723,0.003764479,0.046581429,2.828426651,1,1
100089,0.965003193,2.656427365,0.003525101,0.04656354,2.828426885,1,1
100090,0.964636461,2.659733201,0.003404154,0.046780591,2.828426434,1,1
100091,0.963490607,2.644659108,0.003208237,0.046538869,2.828426884,1,1
100092,0.96299809,2.689444899,0.003264262,0.046187535,2.828426035,1,1
100093,0.96425355,2.679208495,0.003389128,0.045976621,2.828426696,1,1
100094,0.964505523,2.754804043,0.003363579,0.045908405,2.828426584,1,1
100095,0.965074708,2.728615788,0.00343068,0.046084463,2.828427004,1,1
100096,0.965105605,2.644582373,0.00357751,0.046072902,2.828426721,1,1
100097,0.96613429,2.661645503,0.003571612,0.046141983,2.828427001,1,1
100098,0.967783239,2.547036823,0.003643329,0.045722864,2.828427082,1,1
100099,0.966742966,2.546597632,0.003461404,0.045542971,2.828426997,1,1
100100,0.965511157,2.600062341,0.003421222,0.045164698,2.828426769,1,1
100101,0.962078932,2.605256697,0.003651458,0.045088913,2.828426842,1,1
100102,0.963138542,2.639104436,0.003841306,0.04514636,2.828426785,1,1
100103,0.963285525,2.63065908,0.003534228,0.045008435,2.828426561,1,1
100104,0.961503197,2.520963424,0.003816339,0.044737224,2.828426931,1,1
100105,0.960359169,2.517427168,0.003875812,0.044928644,2.828426322,1,1
100106,0.960235967,2.557446483,0.0038221,0.045115316,2.828426629,1,1
100107,0.959880794,2.60694031,0.003951215,0.045346607,2.828426816,1,1
100108,0.958954418,2.548582176,0.004032422,0.044977699,2.828426929,1,1
100109,0.957977255,2.544778832,0.003957548,0.044660342,2.828426986,1,1
100110,0.958238779,2.567969269,0.004161374,0.044606399,2.82842711,1,1
100111,0.959626774,2.524234616,0.003819561,0.044870697,2.828426746,1,1
100112,0.959953613,2.543307929,0.0038922,0.04517464,2.828426834,1,1
100113,0.958555976,2.58641193,0.003804943,0.04559516,2.828426873,1,1
100114,0.959528875,2.588618016,0.003827122,0.045737002,2.828425547,1,1
100115,0.961603136,2.507873402,0.003668119,0.045979265,2.828426791,1,1
100116,0.961502847,2.53248257,0.003823195,0.046268477,2.828426817,1,1
100117,0.960492015,2.484310485,0.004321342,0.046439472,2.828427118,1,1
100118,0.96012686,2.509652401,0.004033388,0.046372073,2.828426958,1,1
100119,0.960378505,2.525669617,0.003362288,0.046134862,2.828427038,1,1
100120,0.961636563,2.496479434,0.003905868,0.04648857,2.828427124,1,1
100121,0.960749667,2.561242631,0.004495868,0.046425091,2.828426186,1,1
100122,0.961663509,2.526565591,0.004771091,0.046289841,2.828426789,1,1
100123,0.960628703,2.610220956,0.004436717,0.046135899,2.828427066,1,1
100124,0.962903409,2.585928267,0.004440675,0.046493595,2.828426745,1,1
100125,0.964286721,2.667087227,0.004137551,0.046734069,2.828426738,1,1
100126,0.96472229,2.622156348,0.00431243,0.046921557,2.828426968,1,1
100127,0.966936692,2.661744935,0.004303168,0.04656881,2.828425567,1,1
100128,0.968733211,2.699154387,0.004276258,0.046075554,2.828425658,1,1
100129,0.969404185,2.650756541,0.004447974,0.046295588,2.828426948,1,1
100130,0.969009158,2.764765551,0.004554411,0.046412287,2.828424996,1,1
100131,0.969407805,2.749669079,0.004445049,0.045999973,2.828426607,1,1
100132,0.969792945,2.667695908,0.004389008,0.046285503,2.828427125,1,1
100133,0.969638408,2.649927186,0.00489737,0.046436339,2.828427116,1,1
100134,0.970193701,2.576603639,0.004779344,0.046151103,2.828426869,1,1
100135,0.971409602,2.509444407,0.004902223,0.045932168,2.828426046,1,1
100136,0.970575338,2.544089982,0.004708697,0.046344675,2.828426179,1,1
100137,0.970904777,2.517377675,0.005005875,0.046203404,2.82842701,1,1
100138,0.971631229,2.488489313,0.005051598,0.046227938,2.828426433,1,1
100139,0.971462781,2.474458071,0.004983551,0.046086607,2.828426389,1,1
100140,0.97225245,2.413864764,0.004664183,0.045647982,2.828426289,1,1
100141,0.974084574,2.45128237,0.004377205,0.045649021,2.828426199,1,1
100142,0.972150719,2.472958214,0.004923047,0.045780439,2.828427032,1,1
100143,0.972305648,2.445291657,0.005068039,0.045417158,2.828427068,1,1
100144,0.972501081,2.381345484,0.004965225,0.045844441,2.828426506,1,1
100145,0.972989839,2.41466536,0.005141288,0.045989304,2.828426486,1,1
100146,0.97218571,2.405572267,0.005514198,0.046175856,2.828426434,1,1
100147,0.969332924,2.379761691,0.005476809,0.04610171,2.828426782,1,1
100148,0.967357731,2.382830966,0.005279907,0.046390556,2.828426601,1,1
100149,0.967917563,2.483252606,0.005194716,0.046244261,2.828427049,1,1
100150,0.96788105,2.49004333,0.005123644,0.046356827,2.828426669,1,1
100151,0.966460951,2.400860966,0.004828921,0.046661168,2.828426756,1,1
100152,0.967363651,2.283942957,0.004718189,0.046988928,2.828426851,1,1
100153,0.965873362,2.156862701,0.00439057,0.046988965,2.828426997,1,1
100154,0.963395972,2.21273497,0.004236284,0.047244269,2.828427079,1,1
100155,0.964489375,2.327799118,0.00408161,0.047530519,2.828426958,1,1
100156,0.963340373,2.334264978,0.004344698,0.047691281,2.828424667,1,1
100157,0.963390474,2.349364221,0.004519815,0.047855928,2.828427038,1,1
100158,0.964566254,2.351630501,0.004297224,0.047882104,2.828425623,1,1
100159,0.964313295,2.434792973,0.004131361,0.047814886,2.828427062,1,1
100160,0.964209563,2.37996848,0.003606221,0.047813042,2.82842685,1,1
100161,0.965892095,2.355904985,0.00371841,0.04810878,2.828426074,1,1
100162,0.966795273,2.309494156,0.003545424,0.048008041,2.82842709,1,1
100163,0.965375583,2.364321377,0.003277458,0.048116588,2.828427101,1,1
100164,0.965325745,2.388944784,0.003204676,0.04842247,2.828426396,1,1
100165,0.964478143,2.374656447,0.003916282,0.04858349,2.828425665,1,1
